t_s,bus_v,shunt_mv,current_ma,power_mw
0.000312624000798678,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.010376991000157432,12.864,1.9469026548672566,194.69026548672565,2504.495575221239
0.020438228999410057,12.88,1.9469026548672566,212.38938053097343,2735.575221238938
0.030499243999656755,12.864,2.1238938053097347,212.38938053097343,2732.1769911504425
0.04056000099990342,12.88,1.9469026548672566,194.69026548672565,2507.6106194690265
0.05062120100046741,12.868,1.9469026548672566,212.38938053097343,2733.026548672566
0.06068247599978349,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.07074275100058003,12.868,1.9469026548672566,194.69026548672565,2505.2743362831857
0.08080354400044598,12.908,1.9469026548672566,194.69026548672565,2513.0619469026547
0.09086459699938132,12.884,1.9469026548672566,194.69026548672565,2508.3893805309735
0.10092505700049514,12.904,1.9469026548672566,194.69026548672565,2512.2831858407076
0.1109850720004033,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.1210451250008191,12.9,1.7699115044247788,194.69026548672565,2511.504424778761
0.1311051030006638,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.1411650819991337,12.896,1.7699115044247788,194.69026548672565,2510.7256637168143
0.15122583800075518,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.1612860389996058,12.896,1.9469026548672566,194.69026548672565,2510.7256637168143
0.17134694299966213,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.18140766299984534,12.9,1.9469026548672566,194.69026548672565,2511.504424778761
0.19146828900011315,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.20153737900000124,12.896,1.9469026548672566,194.69026548672565,2510.7256637168143
0.21159995000016352,12.844,1.9469026548672566,194.69026548672565,2500.601769911504
0.22166116900007182,12.876,1.9469026548672566,194.69026548672565,2506.8318584070794
0.23172201799934555,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.24178286700043827,12.884,1.9469026548672566,212.38938053097343,2736.4247787610616
0.2518435860001773,12.86,1.9469026548672566,212.38938053097343,2731.327433628318
0.2619045270002971,12.884,2.1238938053097347,194.69026548672565,2508.3893805309735
0.271965542999169,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.2820262429995637,12.892,1.9469026548672566,212.38938053097343,2738.1238938053093
0.2920870739999373,12.848,2.1238938053097347,212.38938053097343,2728.7787610619466
0.3021472559994436,12.892,1.9469026548672566,212.38938053097343,2738.1238938053093
0.3122079570002825,12.852,1.9469026548672566,194.69026548672565,2502.1592920353983
0.32226836100016953,12.884,2.1238938053097347,194.69026548672565,2508.3893805309735
0.33232920999944326,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.34238944800017634,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.352450055999725,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.36250975700022536,12.892,1.9469026548672566,194.69026548672565,2509.946902654867
0.37257004999992205,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.38263010199989367,12.892,1.9469026548672566,194.69026548672565,2509.946902654867
0.3926907850000134,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.4027516520000063,12.884,2.1238938053097347,212.38938053097343,2736.4247787610616
0.4128107230008027,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.4228716830002668,12.884,2.1238938053097347,194.69026548672565,2508.3893805309735
0.43293269899913867,12.86,1.9469026548672566,212.38938053097343,2731.327433628318
0.44299325099927955,12.884,1.9469026548672566,194.69026548672565,2508.3893805309735
0.4530537110003934,12.86,2.1238938053097347,194.69026548672565,2503.716814159292
0.46311452299960365,12.888,2.1238938053097347,212.38938053097343,2737.2743362831857
0.4731751309991523,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.4832355720009218,12.888,2.1238938053097347,212.38938053097343,2737.2743362831857
0.493296458000259,12.848,2.1238938053097347,212.38938053097343,2728.7787610619466
0.5033570480009075,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.5134175639996101,12.856,2.1238938053097347,194.69026548672565,2502.938053097345
0.523477709000872,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.5335384829995746,12.856,1.9469026548672566,212.38938053097343,2730.4778761061943
0.5435989620000328,12.888,2.1238938053097347,212.38938053097343,2737.2743362831857
0.5536595520006813,12.856,2.1238938053097347,194.69026548672565,2502.938053097345
0.5637198629992781,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.5737798789996305,12.856,2.1238938053097347,194.69026548672565,2502.938053097345
0.5838405430004059,12.892,1.9469026548672566,194.69026548672565,2509.946902654867
0.5939013360002718,12.864,1.9469026548672566,194.69026548672565,2504.495575221239
0.6039619250004762,12.884,2.1238938053097347,212.38938053097343,2736.4247787610616
0.6140225889994326,12.86,2.1238938053097347,194.69026548672565,2503.716814159292
0.6240831790000811,12.884,1.9469026548672566,194.69026548672565,2508.3893805309735
0.6341438420004124,12.86,1.9469026548672566,212.38938053097343,2731.327433628318
0.644204673000786,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.6542654290005885,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
0.6643253519996506,12.888,1.9469026548672566,194.69026548672565,2509.16814159292
0.6743852750005317,12.856,1.9469026548672566,194.69026548672565,2502.938053097345
