t_s,bus_v,shunt_mv,current_ma,power_mw
0.0003689210006996291,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.010432498000227497,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.02049540900043212,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.030557170999600203,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.040617877999466145,12.876,1.8612521150592214,203.04568527918778,2614.4162436548218
0.050679862999459147,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.06074090299989621,12.88,2.030456852791878,186.12521150592212,2397.292724196277
0.07080179500007944,12.852,1.8612521150592214,203.04568527918778,2609.5431472081214
0.08086276100038958,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.09092369000063627,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.10098469300100987,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.11104580699975486,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.12110638400008611,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.13116644299952895,12.852,1.8612521150592214,203.04568527918778,2609.5431472081214
0.14122739000049478,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.15128817100048764,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.16134896999938064,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.17140971399931004,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.18147071699968365,12.884,1.8612521150592214,203.04568527918778,2616.0406091370555
0.19153149699923233,12.852,1.8612521150592214,203.04568527918778,2609.5431472081214
0.2015923710005154,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.2116521890002332,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.22171291400081827,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.2317731389994151,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.24183327200080385,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.25189438599954883,12.852,1.8612521150592214,203.04568527918778,2609.5431472081214
0.2619549810005992,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.27201502100069774,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.2820760800004791,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.2921368049992452,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.3021978079996188,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.3122580889994424,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.32231886999943526,12.88,1.8612521150592214,203.04568527918778,2615.2284263959386
0.3323797430002742,12.848,2.030456852791878,186.12521150592212,2391.3367174280875
0.34244057899923064,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.3525015640007041,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.3625616589997662,12.884,1.8612521150592214,203.04568527918778,2616.0406091370555
0.3726222549994418,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.38268335000066145,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.3927528900003381,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.4028153929994005,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.41287637800087396,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.42293815899938636,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
0.4330001430007542,12.852,2.1996615905245345,203.04568527918778,2609.5431472081214
0.4430616089994146,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.45312198200008424,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.4631832819995907,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.47324424699945666,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.4833050840006763,12.88,2.030456852791878,186.12521150592212,2397.292724196277
0.4933660679998866,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.5034269230000064,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.5134879630004434,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.5235486879992095,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.533608727999308,12.844,2.030456852791878,203.04568527918778,2607.9187817258876
0.5436695089993009,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.5537304009994841,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.5637914960007038,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.573852536999766,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.583913501999632,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.5939745790001325,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.6040353419994062,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.6140960299999279,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.6241569030007668,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.6342172580007173,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.6442774090010062,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.6543391340001108,12.848,2.030456852791878,203.04568527918778,2608.730964467005
0.6643999709995114,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.6744607700002234,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.6845213100004912,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.6945819979991938,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.7046427790010057,12.884,1.8612521150592214,203.04568527918778,2616.0406091370555
0.714703596999243,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.7247638589997223,12.884,2.030456852791878,186.12521150592212,2398.0372250423006
0.7348247320005612,12.844,2.030456852791878,203.04568527918778,2607.9187817258876
0.7448856800001522,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.7549467200005893,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.7650075929996092,12.88,1.8612521150592214,203.04568527918778,2615.2284263959386
0.7750687810003001,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.7851290620001237,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.7951899540003069,12.852,1.8612521150592214,203.04568527918778,2609.5431472081214
0.8052507720003632,12.884,2.030456852791878,186.12521150592212,2398.0372250423006
0.815310997000779,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.8253710000008141,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.835431557999982,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.8454917279996153,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.8555526199997985,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.8656127710000874,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.8756718479999108,12.856,1.8612521150592214,186.12521150592212,2392.8257191201346
0.8857325730004959,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.8957935950002138,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
0.9058546720007143,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.9159156189998612,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.9259770669996215,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.9360360139999102,12.844,2.1996615905245345,203.04568527918778,2607.9187817258876
0.9460973320001358,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
0.9561561680002342,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.9662158560004173,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
0.97627471099986,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
0.9863358439997683,12.88,2.1996615905245345,219.96615905245346,2833.1641285956007
0.9963989949992538,12.852,2.030456852791878,203.04568527918778,2609.5431472081214
1.0064599979996274,12.884,2.030456852791878,203.04568527918778,2616.0406091370555
1.016520686000149,12.856,1.8612521150592214,203.04568527918778,2610.3553299492382
1.0265819670003111,12.88,2.030456852791878,203.04568527918778,2615.2284263959386
1.0366423960003885,12.856,2.030456852791878,203.04568527918778,2610.3553299492382
1.0467009359999793,12.876,2.030456852791878,203.04568527918778,2614.4162436548218
