t_s,bus_v,shunt_mv,current_ma,power_mw
0.00032430899955215864,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.010391300998890074,12.876,1.9784172661870503,197.84172661870502,2547.410071942446
0.020453403998544673,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.030514524998579873,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.04057553599886887,12.884,1.9784172661870503,197.84172661870502,2548.9928057553957
0.050636805999602075,12.88,1.9784172661870503,197.84172661870502,2548.201438848921
0.060697650000292924,12.884,1.9784172661870503,197.84172661870502,2548.9928057553957
0.07075851199988392,12.884,1.9784172661870503,197.84172661870502,2548.9928057553957
0.08081922699966526,12.88,1.9784172661870503,197.84172661870502,2548.201438848921
0.09088325599987002,12.88,1.9784172661870503,197.84172661870502,2548.201438848921
0.10094639599992661,12.88,1.9784172661870503,197.84172661870502,2548.201438848921
0.11100760999943304,12.884,1.7985611510791366,197.84172661870502,2548.9928057553957
0.12107599099908839,12.88,1.9784172661870503,215.82733812949638,2779.8561151079134
0.13113783500011778,12.892,1.9784172661870503,179.85611510791364,2318.7050359712225
0.14119914199909545,12.872,2.1582733812949644,197.84172661870502,2546.618705035971
0.15125831899968034,12.892,1.9784172661870503,197.84172661870502,2550.575539568345
0.16131755199967301,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.17137759899924276,12.892,1.7985611510791366,197.84172661870502,2550.575539568345
0.18143651699938346,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.19149543499952415,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.20155618699936895,12.876,1.9784172661870503,197.84172661870502,2547.410071942446
0.21161660500001744,12.896,1.9784172661870503,197.84172661870502,2551.36690647482
0.2216777079993335,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.23173882999981288,12.896,1.9784172661870503,197.84172661870502,2551.36690647482
0.2417997109987482,12.872,1.9784172661870503,179.85611510791364,2315.107913669064
0.2518605360000947,12.892,1.9784172661870503,197.84172661870502,2550.575539568345
0.26192102799905115,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.2719818160003342,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.2820426599992061,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.2921036339994316,12.888,1.9784172661870503,197.84172661870502,2549.7841726618703
0.3021645329990861,12.872,1.9784172661870503,197.84172661870502,2546.618705035971
0.31222526599958655,12.9,1.9784172661870503,197.84172661870502,2552.1582733812947
0.3222862399998121,12.868,1.9784172661870503,197.84172661870502,2545.827338129496
0.33234715799881087,12.9,1.9784172661870503,197.84172661870502,2552.1582733812947
0.34240729799967085,12.864,1.9784172661870503,197.84172661870502,2545.0359712230215
0.35246745699987514,12.896,1.9784172661870503,197.84172661870502,2551.36690647482
0.3625276889997622,12.864,1.9784172661870503,197.84172661870502,2545.0359712230215
0.37258782999924733,12.896,1.9784172661870503,197.84172661870502,2551.36690647482
0.3826486739999382,12.868,1.9784172661870503,197.84172661870502,2545.827338129496
0.3927094059999945,12.896,1.9784172661870503,197.84172661870502,2551.36690647482
